EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_Recall
1	06:06:20	0	0.1000	0.0925308923802096	64.46894073486328		0.10386260336736076
2	06:19:47	1	0.1000	0.03989775365769193	48.690486907958984		0.10381859204371591
3	06:33:12	0	0.1000	0.03136623174928236	41.1823844909668		0.10443885587784535
4	06:46:38	1	0.1000	0.026600901800331873	37.07311248779297		0.10413927411025202
5	07:00:05	2	0.1000	0.02354453899022043	33.533180236816406		0.10426634454563832
6	07:13:33	3	0.1000	0.021302437419282907	31.457170486450195		0.10407296275417652
7	07:27:00	0	0.1000	0.019569555731377093	29.045291900634766		0.10464390609664373
8	07:40:25	1	0.1000	0.01815703535219816	27.391340255737305		0.10445934367847937
9	07:53:54	2	0.1000	0.01697349591344962	26.379276275634766		0.10410453178107566
10	08:07:21	0	0.1000	0.015959706047218372	24.935609817504883		0.10479131034794911
11	08:20:48	1	0.1000	0.015111290751751761	24.007278442382812		0.1044026257119309
12	08:34:13	2	0.1000	0.014362055509841081	23.252174377441406		0.10434631899429486
13	08:47:43	3	0.1000	0.01373683918404368	22.326465606689453		0.10463876112025777
14	09:01:10	4	0.1000	0.013113210144406766	21.624956130981445		0.10466436550684526
15	09:14:38	0	0.0500	0.012575640164482569	21.205175399780273		0.10485088499864541
16	09:28:05	1	0.0500	0.01231298211665173	21.266921997070312		0.10442433230606973
17	09:41:33	0	0.0500	0.012071868696077572	20.68498420715332		0.10494709505623294
18	09:55:01	1	0.0500	0.011839900027319274	20.36155891418457		0.10485543447100594
19	10:08:28	2	0.0500	0.01158357997331649	20.082015991210938		0.10480052020941678
20	10:21:54	0	0.0500	0.011405839714476266	19.998119354248047		0.10497261308140929
21	10:35:22	0	0.0500	0.011160863918617066	19.609453201293945		0.10503513445345707
22	10:48:51	1	0.0500	0.01095489699643287	19.333967208862305		0.1048400009642567
23	11:02:18	2	0.0500	0.010778216020405351	19.109479904174805		0.10489920079961508
24	11:15:43	0	0.0500	0.01056772736347365	19.169700622558594		0.10535552458740649
25	11:29:12	1	0.0500	0.010380571772422992	18.726125717163086		0.10505695832684647
26	11:42:41	2	0.0500	0.010226992151068705	18.612136840820312		0.10504121019187493
27	11:56:09	3	0.0500	0.01004583984056265	18.370786666870117		0.10513548589783188
28	12:09:36	4	0.0500	0.009900461487332913	18.278532028198242		0.10510992873039482
29	12:23:04	1	0.0250	0.009685695377345297	18.031085968017578		0.10502541186271334
30	12:36:33	2	0.0250	0.009573717102373345	17.956361770629883		0.1049117985479524
