EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_Recall
1	01:04:15	0	0.1000	0.09217121513598917	60.427330017089844		0.10286888596850999
2	01:14:09	0	0.1000	0.03782933232196055	46.605247497558594		0.10361220560347775
3	01:24:06	0	0.1000	0.03027103093302465	40.597869873046875		0.10394783624493067
4	01:34:02	0	0.1000	0.0259806781351676	36.11667251586914		0.10417390109463986
5	01:43:58	1	0.1000	0.023066672623124822	33.23810958862305		0.10413868391531211
6	01:53:55	0	0.1000	0.02092046111111382	30.78814125061035		0.10448532881956532
7	02:03:51	0	0.1000	0.01921622146604318	28.708410263061523		0.10450090838470857
8	02:13:46	1	0.1000	0.017881881983589417	27.137826919555664		0.10436475299294008
9	02:23:41	0	0.1000	0.0166802043815724	25.846580505371094		0.10450824710881279
10	02:33:35	0	0.1000	0.015718102082699106	24.698240280151367		0.10469749472612264
11	02:43:31	1	0.1000	0.014866684283303898	23.723495483398438		0.10465969745391655
12	02:53:25	2	0.1000	0.014115379380308683	22.88027000427246		0.104622785623714
13	03:03:20	3	0.1000	0.013465919012855916	22.243732452392578		0.10461471420190557
14	03:13:15	4	0.1000	0.012936157262225466	21.6727294921875		0.10433336388200708
15	03:23:11	0	0.0500	0.012431370215085424	21.125608444213867		0.10479885032905562
16	03:33:05	0	0.0500	0.012164705052958656	20.958797454833984		0.1048172778215369
17	03:42:59	1	0.0500	0.011968603096804902	20.811756134033203		0.10471426634174327
18	03:52:53	2	0.0500	0.011743096831814473	20.543190002441406		0.1045972821820682
19	04:02:48	3	0.0500	0.011516489683457642	20.086103439331055		0.10478932275499984
20	04:12:42	0	0.0500	0.011308908309442412	19.8855037689209		0.10489398135141081
21	04:22:38	1	0.0500	0.011101856217040778	19.7006778717041		0.10489141713278514
22	04:32:36	2	0.0500	0.010905306803021953	19.7249755859375		0.10477391763621065
23	04:42:32	0	0.0500	0.010760647420163076	19.366174697875977		0.10490636781597004
24	04:52:29	1	0.0500	0.010550253853481004	19.10625648498535		0.10484160902548528
25	05:02:26	2	0.0500	0.01050555057562315	19.1605281829834		0.10459610561460767
26	05:12:24	3	0.0500	0.010337709550607187	18.913766860961914		0.10476577493062138
27	05:22:20	4	0.0500	0.010156532649775812	18.74031639099121		0.10469334073089963
28	05:32:17	1	0.0250	0.009956437879607224	18.565750122070312		0.1048584069738512
29	05:42:12	2	0.0250	0.009878236707511768	18.48651123046875		0.10484261587217743
30	05:52:09	3	0.0250	0.009796637202920544	18.395612716674805		0.10488412423573848
